"Payment cancelled. You can try again using the same or a different payment method.","Pagamento annullato. Puoi riprovare usando lo stesso o un altro metodo di pagamento."
"Customer returned using browser back button. Order left pending for push notification.","Il cliente è tornato indietro con il browser. L'ordine rimane in sospeso in attesa della notifica push."
"The request for updating shipping method is wrong.","La richiesta di aggiornamento del metodo di spedizione non è corretta."
"Default Configuration","Configurazione predefinita"
"Credit Management Enabled","Credit Management abilitato"
"Credit Management Scheme Key. It can be found <a href=""https://plaza.buckaroo.nl/Invoices/Scheme"" target=""_blank"">here</a>. This requires the Buckaroo Credit Management subscription.","Chiave schema Credit Management. Può essere trovata <a href=""https://plaza.buckaroo.nl/Invoices/Scheme"" target=""_blank"">qui</a>. Richiede l'abbonamento Buckaroo Credit Management."
"Credit Management payment methods","Metodi di pagamento Credit Management"
"Credit management steps","Fasi Credit Management"
"Max level of the Credit Management steps.","Livello massimo delle fasi Credit Management."
"Credit Management Due date","Scadenza Credit Management"
"The amount of days after the order date, after which the Credit Management scheme will start.","Numero di giorni dopo la data dell'ordine dopo i quali il Credit Management inizierà."
"PayPerEmail Payment Methods","Metodi di pagamento PayPerEmail"
"Show Other Active Payment Methods","Mostra altri metodi di pagamento attivi"
"Select which paymethod can be used at PayPerEmail.","Seleziona quali metodi di pagamento possono essere usati in PayPerEmail."
"Select which payment methods can be used after the payment due date.","Seleziona quali metodi di pagamento possono essere usati dopo la scadenza."
"Billing First Name:","Nome fatturazione:"
"Billing Last Name:","Cognome fatturazione:"
"Billing Middle Name:","Secondo nome fatturazione:"
"Not applicable","Non applicabile"
"Email:","E-mail"
"Frontend","Frontend"
"Backend","Backend"
"Frontend and Backend","Frontend e Backend"
"Black","Nero"
"White","Bianco"
"White outline","Contorno bianco"
"Select where this payment method will be available.","Seleziona dove questo metodo di pagamento sarà disponibile."
"Cannot Refund via Magento Backend. Partial refunds combined with a payment fee can only be refunded via the Buckaroo Plaza, see also the <a href=https://support.buckaroo.nl"" target=""_blank"">KB article</a>.<br><a href=""https://plaza.buckaroo.nl"" target=""_blank"">Open a new window to the Buckaroo Plaza</a>.""","Questo rimborso non è possibile. I rimborsi parziali combinati con commissioni possono essere effettuati solo tramite Buckaroo Plaza, vedi anche l'articolo <a href=https://support.buckaroo.nl"" target=""_blank"">KB</a>.<br><a href=""https://plaza.buckaroo.nl"" target=""_blank"">Apri Buckaroo Plaza</a>."""
"Cannot refund this order via Magento Backend for now, we are working on a solution! Credit Management orders can only be refunded via the Buckaroo Plaza.<br><a href=https://plaza.buckaroo.nl"" target=""_blank"">Open a new window to the Buckaroo Plaza</a>.""","","Questo rimborso non è attualmente possibile, stiamo lavorando a una soluzione! I rimborsi Credit Management possono essere effettuati solo tramite Buckaroo Plaza.<br><a href=https://plaza.buckaroo.nl"" target=""_blank"">Apri Buckaroo Plaza</a>."""
"Webshops","Webshop"
"Extensions","Estensioni"
"Commerce","Commerce"
"Your PHP version","La tua versione PHP"
"Your order has been placed successfully.","Il tuo ordine è stato effettuato con successo."
"The payment methods of the Buckaroo Extension can be found under","I metodi di pagamento dell'estensione Buckaroo si trovano sotto"
"Configuration > Sales > Payment Methods > Buckaroo","Configurazione > Vendite > Metodi di pagamento > Buckaroo"
"Language","Lingua"
"Dutch","Olandese"
"English","Inglese"
"There was no transaction ID found","Nessun ID transazione trovato"
"Digital Debit Authorization","Autorizzazione addebito digitale"
"Enable Digital Debit Authorization","Abilita autorizzazione addebito digitale"
"Type authorization","Tipo autorizzazione"
"One-Off","Una tantum"
"Recurring","Ricorrente"
"One-Off means that the authorization can be used for an one-off direct debit. Recurring means that the authorization will be used for multiple direct debits.","Una tantum significa che l'autorizzazione può essere usata per un singolo addebito. Ricorrente significa che verrà usata per più addebiti."
"Authorization description","Descrizione autorizzazione"
"Enter a desciption that the customer will recognize as the authorization here, e.g. your webshop or company name.","Inserisci una descrizione riconoscibile per il cliente, ad esempio il nome del tuo webshop o azienda."
"Identification number:","Numero identificativo:"
"(Or click here for the French translation: <a target=\_blank\"" href=\""%s\"">terms and condition</a>.)""","(Oppure clicca qui per la traduzione francese: <a target=\_blank\"" href=\""%s\"">termini e condizioni</a>.)"""
"Or CVV or CVC.","Oppure CVV o CVC."
"A 3 or 4 digit code located to the right of signature strip on the back of your card, separate from the card number.","Un codice di 3 o 4 cifre situato a destra della banda di firma sul retro della carta, separato dal numero della carta."
"Year:","Anno:"
"Month:","Mese:"
"Card:","Carta:"
"Card number:","Numero carta:"
"Name on card:","Nome sulla carta:"
"Cvc / Cvv Code:","Codice Cvc / Cvv:"
"Orders with discount and paid with Klarna can not be partially invoiced. %1 More Information %2","Gli ordini con sconto e pagati con Klarna non possono essere fatturati parzialmente. %1 Maggiori informazioni %2"
"Select a card","Seleziona carta"
"Select a month","Seleziona mese"
"Select a year","Seleziona anno"
"Security Code:","Codice di sicurezza:"
"Enable Apple Pay","Abilita Apple Pay"
"Your payment could not be processed","Il tuo pagamento non è stato elaborato"
"Capayable Postpay","Capayable pagamento posticipato"
"Enable In3","Abilita In3"
"Enable Capayable Postpay","Abilita Capayable Postpay"
"In3 version","Versione In3"
"The In3 version can be found in your Capayable contract.","La versione In3 può essere trovata nel tuo contratto Capayable."
"Product Page","Pagina prodotto"
"Card","Carta"
"Error: postcode is required","Errore: il codice postale è obbligatorio"
"Delivery costs","Costi di consegna"
"Discount","Sconto"
"Shipping fee","Spese di spedizione"
"Service costs","Costi di servizio"
"Discount on","Sconto su"
"Your paid successfully. Please finish your order","Pagamento effettuato con successo. Completa il tuo ordine"
"Apply Gift Card","Applica carta regalo"
"Pay remaining amount: %1 %2","Paga importo restante: %1 %2"
"A partial payment of %1 %2 was successfully performed on a requested amount. Remainder amount %3 %4","Un pagamento parziale di %1 %2 è stato effettuato con successo sull'importo richiesto. Importo restante %3 %4"
"Paid with","Pagato con"
"Follow the instructions on the payment terminal","Segui le istruzioni sul terminale di pagamento"
"Your order will be completed as soon as payment has been made","Il tuo ordine sarà completato non appena il pagamento sarà effettuato"
"The transaction has not been completed, please try again","La transazione non è stata completata, riprova"
"Cancel","Annulla"
"Credit card","Carta di credito"
"Bancontact card","Carta Bancontact"
"Mobile application","Applicazione mobile"
"You have canceled the order. We kindly ask you to not complete the payment in the Bancontact app - Your order will not be processed. Place the order again if you still want to make the payment.","Hai annullato l'ordine. Ti chiediamo di non completare il pagamento nell'app Bancontact: l'ordine non verrà elaborato. Effettua nuovamente l'ordine se desideri pagare."
"Scan the code below within 15 minutes with the ","Scansiona il codice qui sotto entro 15 minuti con"
"Bancontact app","App Bancontact"
"You must be 18 or older to pay for the products below","Devi avere almeno 18 anni per pagare i prodotti sottostanti"
"Age verification","Verifica età"
"Verify your age via iDIN","Verifica la tua età tramite iDIN"
"Select your bank","Seleziona la tua banca"
"Card number or pin not valid","Numero carta o PIN non valido"
"Check with Buckaroo whether Client Side Encryption is enabled, otherwise transactions will fail. If in doubt, please contact us.","Verifica con Buckaroo se la crittografia lato client è abilitata, altrimenti le transazioni falliranno. In caso di dubbio, contattaci."
"An anti-fraud rule has blocked this transaction automatically. Please contact the webshop.","Una regola antifrode ha bloccato automaticamente questa transazione. Contatta il webshop."
"The refund has been initiated but it is waiting for a approval. Login to the Buckaroo Plaza to finalize the refund by approving it.","Il rimborso è stato avviato ma è in attesa di approvazione. Accedi a Buckaroo Plaza per completarlo approvandolo."
"Enabling this feature adds the option to hide this payment method after a certain number of failed attempts.","Attivando questa funzione aggiungi l'opzione per nascondere questo metodo di pagamento dopo un certo numero di tentativi falliti."
"When this number is exceeded, the payment method will be hidden. Minimum 1, maximum 10.","Quando questo numero viene superato, il metodo di pagamento verrà nascosto. Minimo 1, massimo 10."
"This message is shown when the payment method is hidden. Maximum 280 characters.","Questo messaggio viene mostrato quando il metodo di pagamento è nascosto. Massimo 280 caratteri."
"Pay rejected: It is not allowed to specify another country for the invoice and delivery address for Afterpay transactions.","Pagamento rifiutato: non è consentito specificare un paese diverso per l'indirizzo di fatturazione e consegna nelle transazioni Afterpay."
"-- Please Select Your Gender--","-- Seleziona il tuo genere --"
"Unfortunately the transaction was unsuccessful. Please try again or choose a different payment method.","Purtroppo la transazione non è andata a buon fine. Riprova o scegli un altro metodo di pagamento."
"E-mail","E-mail"
"Expiration:","Scadenza:"
"Invoice Handling","Gestione fattura"
"Create Invoice on Payment","Crea fattura al pagamento"
"Create Invoice on Shipment","Crea fattura alla spedizione"
"Select the moment when the invoice should be created.","Seleziona quando deve essere creata la fattura."
"Consumer Iban","IBAN cliente"
"Consumer Name","Nome cliente (titolare conto)"
"Customer Account Name","Nome conto cliente"
"Customer Bic","BIC cliente"
"Customer Iban","IBAN cliente"
"Transfer Amount","Importo da trasferire"
"Transfer Paymentreference","Riferimento pagamento"
"Transfer Accountholdername","Nome del beneficiario"
"Transfer Iban","IBAN del beneficiario"
"Transfer Bic","BIC del beneficiario"
"Waiting on consumer action","In attesa dell'azione del cliente"
"Transaction declined by processor: BAD_VALUE: Bad value: billing_address.family_name, shipping_address.family_name","Transazione rifiutata dal processore: valore non valido"
"Show Issuer Selection in the Checkout","Mostra selezione banca nel checkout"
"When the ""NO"" option is selected, the issuer selection for iDEAL will not be displayed in the checkout. Instead, customers will be redirected to a separate page where they can choose their iDEAL issuer (i.e., their bank). On the other hand, selecting the ""Enable"" option will display the issuer selection directly in the checkout. It's important to note that enabling this option will incur additional costs from Buckaroo. For precise cost details, please reach out to <a href=""mailto:wecare@buckaroo.nl"">Buckaroo</a> directly.","Quando è selezionata l'opzione ""NO"", la selezione banca per iDEAL non viene mostrata nel checkout. I clienti verranno reindirizzati a una pagina separata per scegliere la banca. Con ""Enable"", la selezione viene mostrata direttamente nel checkout. Nota: questa opzione comporta costi aggiuntivi."
"Gateway Settings","Impostazioni gateway"
"iDEAL | Wero Collecting (Default)","iDEAL | Wero Collecting (predefinito)"
"iDEAL Processing","iDEAL Processing"
"Choose whether you have a subscription for iDEAL Collecting (default) or a iDEAL Processing subscription directly to your bank.","Scegli se hai un abbonamento iDEAL Collecting (predefinito) o iDEAL Processing direttamente con la tua banca."
"Sort iDEAL banks","Ordine banche iDEAL"
"Sort PayByBank Banks","Ordine banche PayByBank"
"Sort Credit-Debitcard issuers","Ordine emittenti carte"
"Giftcard acquirer","Acquirer carte regalo"
"Select your giftcard supplier","Seleziona il fornitore carte regalo"
"iDIN can be used in different modes, based on when you want iDIN to be required as an additional verification.<br/><strong>Global Mode:</strong> Requires iDIN verification for all products.<br/><strong>Specific Products Mode:</strong> Enables iDIN for selected products via the Magento 2 catalog settings.<br/><strong>Product Categories Mode:</strong> Configures iDIN for specific product categories.","iDIN può essere usato in diverse modalità a seconda di quando vuoi richiedere la verifica.<br/><strong>Modalità globale:</strong> per tutti i prodotti.<br/><strong>Modalità prodotti specifici:</strong> per prodotti selezionati.<br/><strong>Modalità categorie:</strong> per categorie specifiche."
"You have canceled the payment request.","Hai annullato la richiesta di pagamento."
"Installed Version:","Versione installata:"
"Current Buckaroo version","Versione Buckaroo attuale"
"New version available","Nuova versione disponibile"
"How to update?","Come aggiornare?"
"Supported Versions:","Versioni supportate:"
"Magento versions","Versioni Magento"
"PHP versions","Versioni PHP"
"Documentation:","Documentazione:"
"Magento Documentation","Documentazione Magento"
"Additional Plugins:","Plugin aggiuntivi:"
"The Second Chance module makes it possible to follow up unpaid orders with one or two reminder emails. This extension to the Buckaroo Payment module ensures a higher conversion rate.","Il modulo Second Chance consente di seguire gli ordini non pagati con una o due e-mail di promemoria. Questa estensione del modulo Buckaroo Payment garantisce un tasso di conversione più elevato."
"Improves tracking allocation across various devices and browsers","Migliora l'assegnazione del tracciamento su diversi dispositivi e browser"
"Buckaroo GraphQL module adds GraphQL to provide an alternative to REST and SOAP web APIs for frontend development.","Il modulo Buckaroo GraphQL aggiunge GraphQL come alternativa alle API REST e SOAP per lo sviluppo frontend."
"We have seamlessly incorporated support for Hyvä Checkout, enhancing your payment experience with Buckaroo while enjoying quicker loading times.","Abbiamo integrato il supporto per Hyvä Checkout, migliorando l'esperienza di pagamento con Buckaroo e tempi di caricamento più rapidi."
"Hyvä offers the best performance and user experience, without the cost and overhead of a PWA.","Hyvä offre le migliori prestazioni ed esperienza utente senza i costi e la complessità di una PWA."
"No Buckaroo account yet? No problem.","Non hai ancora un account Buckaroo? Nessun problema."
"Click on the attached button to sign up for a (live) account.","Clicca sul pulsante allegato per registrarti a un account (live)."
"Get account","Crea account"
"Questions about Buckaroo, Magento 2 or the plugin?","Domande su Buckaroo, Magento 2 o il plugin?"
"Do not hesitate to contact us via <a href=""%1"">support@buckaroo.nl</a> or call <a href=""%2"">+31 (0)30 711 50 50</a>","Non esitare a contattarci via <a href=""%1"">support@buckaroo.nl</a> o chiamando <a href=""%2"">+31 (0)30 711 50 50</a>"
"Contact us","Contattaci"
"Contribute:","Contribuisci:"
"Contribute","Contribuisci"
"Do you see room for improvement? We look forward to your input!","Vedi margine di miglioramento? Attendiamo il tuo feedback!"
"Via Github you can submit a feature request or submit a pull request yourself with your proposed adjustments.","Tramite Github puoi inviare una richiesta di funzionalità o una pull request con le tue modifiche."
"General Information","Informazioni generali"
"Settings","Impostazioni"
"Payment Methods","Metodi di pagamento"
"Verification Methods","Metodi di verifica"
"The transaction description, shown in the Buckaroo Plaza and visible on bank account of consumers.","La descrizione della transazione mostrata in Buckaroo Plaza e visibile sull'estratto conto dei clienti."
"Available substitutions: <code>{order_number}</code>, <code>{shop_name}</code>, <code>{product_name}</code>(first product name)","Sostituzioni disponibili: <code>{order_number}</code>, <code>{shop_name}</code>, <code>{product_name}</code> (nome del primo prodotto)"
"Create Refund on Approve for Pending Approval Refunds","Crea rimborso dopo approvazione"
"Yes - Create CreditMemo after approve from Plaza <br> No - Create CreditMemo on Request with status ""Pending""","Sì - crea nota di credito dopo approvazione <br> No - crea nota di credito con stato ""In attesa"""
"Refund label","Etichetta rimborso"
"The refund description, shown in Buckaroo plaza and visible on bank account of consumers.","La descrizione del rimborso mostrata in Buckaroo Plaza e visibile sull'estratto conto."
"Adjust default order statuses","Modifica stati ordine predefiniti"
"Redirect After Payment Attempt","Reindirizza dopo tentativo di pagamento"
"Redirect to Checkout Payment Section After 'Failure'","Reindirizza alla sezione pagamento dopo errore"
"Payment Fees","Commissioni di pagamento"
"Email Settings","Impostazioni email"
"Send order confirmation email in sync mode","Invia conferma ordine in modalità sincrona"
"Helps to prevent order status conflicts between cron based (async) processing of emails and order status handling. Redefines ""General Settings / Asynchronous sending"" setting.","Aiuta a prevenire conflitti tra elaborazione email asincrona e gestione stati ordine."
"Send a mail after successful payment.","Invia un'email dopo pagamento riuscito."
"Decide what Logging Handler used","Seleziona il gestore log"
"Debug backtrace logging depth","Profondità debug backtrace"
"Depth for debug backtrace. Default 10","Profondità debug. Default 10"
"Log retention period","Periodo conservazione log"
"Decide what period will be for log retention","Definisci periodo conservazione log"
"Miscellaneous","Varie"
"Create Order Before Transaction","Crea ordine prima della transazione"
"This will create an order before setting up the transaction with Buckaroo.","Crea un ordine prima della transazione Buckaroo."
"Client IP Detection Headers","Header rilevamento IP"
"Optional HTTP headers what will be taken into account for client IP detection. Comma separated list of multiple values is allowed.","Header HTTP opzionali per rilevamento IP client."
"Add Customer Data to Request","Aggiungi dati cliente alla richiesta"
"When adding custom fields to your transaction request you have to also add them to your Buckaroo Plaza account. Click on read more for additional information about adding this fields to the Plaza.","Quando aggiungi campi personalizzati devi aggiungerli anche in Buckaroo Plaza."
"Keep Cart Alive","Mantieni carrello"
"Optional will restore the cart when consumer use back button","Ripristina carrello se utente torna indietro"
"Advanced Order Export for Giftcards","Export avanzato carte regalo"
"Advanced order export, added used gitcards","Export avanzato con carte regalo utilizzate"
"When adding custom fields to your transaction request you have to also add them to your Buckaroo <a href = ""https://plaza.buckaroo.nl/Configuration/Merchant/CustomFields"" target=""_blank""> Plaza </a> account. Click on <a href=""https://support.buckaroo.nl/categorie%C3%ABn/plugins/magento-2/faq-magento-2/add-custom-fields-to-transaction-requests"" target=""_blank""> read more </a> for additional information about adding this fields to the Plaza.","Quando aggiungi campi personalizzati devi aggiungerli anche al tuo account Buckaroo Plaza."
"Frontend Subtext","Sottotesto frontend"
"Frontend Subtext Style","Stile sottotesto frontend"
"Frontend Subtext Color","Colore sottotesto frontend"
"Allow Customer Groups","Consenti gruppi clienti"
"Method Visibility","Visibilità metodo"
"Method Specific Configuration","Configurazione specifica metodo"
"Enable or Disable Apple Pay Buttons","Abilita/disabilita pulsanti Apple Pay"
"Select which buttons you want to be active.","Seleziona quali pulsanti attivare."
"Button Style","Stile pulsante"
"What type of button you want to show.","Tipo di pulsante da mostrare."
"Button Style Preview","Anteprima pulsante"
"Do Not Ask for Billing Info in Checkout","Non richiedere dati fatturazione"
"In Apple Pay's popup billing info will not be requested. CustomerCardName will not be passed to gateway in such case.","In Apple Pay non verranno richiesti dati fatturazione."
"The (Merchant) Guid can be retrieved in Buckaroo Plaza under My Buckaroo > General > Guid.","Il (Merchant) Guid è disponibile in Buckaroo Plaza."
"Enable or disable credit management.","Abilita o disabilita credit management."
"Credit Management Steps","Fasi Credit Management"
"Select which payment methods can be used at Transfer.","Seleziona metodi pagamento per bonifico."
"Enable or disable client sided payment method behavior.","Abilita/disabilita comportamento client-side."
"Min Order Amount B2C","Importo minimo B2C"
"Minimum order amount allowed for B2C.","Importo minimo consentito per B2C."
"Max Order Amount B2C","Importo massimo B2C"
"Maximum order amount allowed for B2C.","Importo massimo consentito per B2C."
"Min Order Amount B2B","Importo minimo B2B"
"Minimum order amount allowed for B2B.","Importo minimo consentito per B2B."
"Max Order Amount B2B","Importo massimo B2B"
"Allow Customer Groups for B2C Mode","Gruppi clienti B2C"
"Allow Customer Groups for B2B Mode","Gruppi clienti B2B"
"Spam Prevention","Prevenzione spam"
"Number of Attempts","Numero tentativi"
"Consumer notification","Notifica cliente"
"Extra Fees","Costi aggiuntivi"
